"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244"
1.23413240600883,0.970407838160042,0.830969138595554,0.739623561088601,0.673309974223901,0.622122936011843,0.580955966357945,0.546855969680239,0.51797331499063,0.493079210317627,0.471319393830678,0.452078131478451,0.434898345380699,0.419432315856077,0.405409980617563,0.392617835767782,0.380884474897527,0.370070423696865,0.360060834593434,0.350760133732035,0.342088030330336,0.333976495504897,0.326367443162784,0.319210927393362,0.312463725307654,0.306088211286808,0.300051454175628,0.294324486910585,0.288881710860217,0.283700406388064,0.278760327896194,0.274043366596221,0.26953326798253,0.265215393795609,0.261076520406141,0.257104667196728,0.253288949793157,0.249619453992283,0.246087127015841,0.242683683338609,0.239401522832442,0.236233659362839,0.233173658293182,0.230215581609796,0.227353939591243,0.224583648117268,0.221899990854339,0.219298585671603,0.216775354738085,0.214326497832697,0.211948468466213,0.209637952471066,0.207391848762591,0.205207252015724,0.218006810169756,0.230862590896884,0.243772188210142,0.256733337720972,0.269743906089913,0.282801881423663,0.295905364519611,0.309052560870768,0.322241773354121,0.335471395534356,0.348739905522574,0.362045860336386,0.375387890713649,0.3887646963373,0.402175041433274,0.415617750707494,0.429091705591477,0.442595840769173,0.456129140960474,0.469690637939233,0.483279407765836,0.4968945682163,0.510535276391601,0.524200726492471,0.537890147746275,0.551602802473851,0.565337984285239,0.579095016394281,0.592873250042923,0.606672063026882,0.620490858315051,0.63432906275567,0.648186125862896,0.662061518677919,0.675954732699277,0.68986527887744,0.703792686669166,0.717736503147449,0.731696292163246,0.745671633555466,0.759662122405952,0.773667368336472,0.787686994844939,0.801720638678299,0.815767949239718,0.829828588027869,0.843902228106286,0.857988553600891,0.872087259223961,0.886198049822875,0.900320639952163,0.914454753467422,0.928600123139806,0.942756490289866,0.956923604439591,0.971101222981606,0.985289110864531,0.999487040293565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.24297027365896,0.82153081274806,0.6408249854161,0.535804589591279,0.465628081219695,0.414755431258557,0.375843212493983,0.344922735540532,0.319641808553153,0.298508725106178,0.280527114096536,0.265003540052795,0.251439010594625,0.239464371285634,0.228800070959909,0.21923014567839,0.210584850623426,0.202728741861066,0.195552299582668,0.188965915200463,0.182895493958997,0.177279185027718,0.172064913367349,0.167208491455409,0.162672156828454,0.158423426690632,0.154434191623272,0.150679991708917,0.147139433318775,0.143793715444844,0.140626242126208,0.137622303116403,0.134768809070639,0.132054070613656,0.129467612970202,0.127000019604465,0.124642799667166,0.12238827509411,0.120229484013587,0.11816009775797,0.116174349278501,0.11426697116225,0.112433141770011,0.110668438270845,0.108968795556677,0.107330470189035,0.105750008667728,0.104224219424202,0.102750148035364,0.101325055230594,0.0999463973286718,0.0986118087946311,0.0973190866511957,0.0960661765169875,0.109776533209614,0.123522990072524,0.137303868222159,0.151117594244635,0.164962691902651,0.178837774621443,0.192741538669039,0.206672756956535,0.220630273393085,0.234612997738101,0.248619900899909,0.262650010635974,0.276702407614932,0.290776221805112,0.304870629158163,0.318984848559803,0.333118139022717,0.347269797099309,0.361439154494286,0.375625575859191,0.389828456752752,0.404047221752592,0.41828132270523,0.432530237102629,0.446793466574643,0.461070535487752,0.475360989641377,0.489664395053869,0.503980336831014,0.518308418110514,0.53264825907653,0.546999496038865,0.561361780571857,0.575734778708486,0.590118170185563,0.604511647736248,0.61891491642642,0.633327693031772,0.647749705452679,0.662180692164207,0.67662040169879,0.691068592159312,0.705525030760528,0.719989493396887,0.734461764234998,0.748941635329093,0.763428906257988,0.777923383782123,0.79242488151941,0.806933219638661,0.821448224569514,0.835969728727791,0.850497570255361,0.865031592773595,0.879571645149588,0.894117581274386,0.908669259852492,0.923226544201981,0.937789302064609,0.952357405425321,0.966930730340627,0.981509156775331,0.996092568447138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5057524818435,1.0852313554022,0.887240976003571,0.765742228365978,0.681400604287566,0.618451984258631,0.56916046344291,0.529219399352685,0.496013310981332,0.467848905655086,0.443574755822998,0.422376797359463,0.403660951859177,0.386982124089768,0.371999355497187,0.358446453373725,0.346112153001446,0.334826357761249,0.324450371473084,0.314869822073819,0.305989441722468,0.297729153781182,0.290021096720548,0.282807330831011,0.276038049986028,0.269670172053336,0.26366621670805,0.257993403870038,0.252622923275385,0.247529338075311,0.242690094340482,0.238085114944481,0.233696461195738,0.229508049257945,0.225505411177659,0.221675492460024,0.218006479767932,0.214487653588612,0.211109261703602,0.20786241007922,0.204738968413727,0.201731488071171,0.198833130527992,0.196037604778084,0.193339112401146,0.190732299210481,0.188212212569409,0.185774263607902,0.183414193688679,0.181128044569745,0.178912131791657,0.176763020885959,0.174677506058318,0.172652591048103,0.185610845041124,0.198624267740868,0.211690394747815,0.224806911734959,0.237971642944011,0.251182540739208,0.264437676105855,0.277735229994337,0.291073485422247,0.304450820257443,0.317865700613834,0.331316674799407,0.344802367762811,0.358321475990738,0.371872762813535,0.385455054081049,0.399067234174739,0.41270824232562,0.426377069210722,0.440072753803572,0.453794380456587,0.467541076195519,0.481312008207987,0.495106381509884,0.508923436774977,0.522762448314401,0.536622722193988,0.550503594478472,0.564404429592591,0.578324618790029,0.592263578721907,0.606220750097296,0.62019559642883,0.634187602857126,0.64819627504824,0.662221138158846,0.676261735864306,0.690317629445156,0.704388396927919,0.718473632276467,0.732572944630463,0.746685957587693,0.760812308527314,0.774951647971314,0.789103638981657,0.803267956590779,0.817444287263291,0.831632328386878,0.845831787790562,0.860042383288591,0.874263842248379,0.888495901181002,0.902738305352878,0.916990808417364,0.931253172065046,0.945525165691643,0.959806566082477,0.974097157112537,0.988396729461244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.78210419845478,0.652491502500748,0.577590219777087,0.525994636690427,0.487216463002016,0.456487056390699,0.431247872739672,0.409973230723692,0.391683569728745,0.375714500490501,0.361595862012104,0.348983478248154,0.337618325208038,0.327300912705782,0.317874569500218,0.309214172179431,0.301218328070977,0.293803820344678,0.286901576018654,0.280453684151575,0.274411153792744,0.268732202969591,0.263380935394302,0.25832630460493,0.253541294162557,0.249002262308967,0.244688413259876,0.240581367044007,0.236664806779097,0.23292418734745,0.229346493162814,0.225920035493225,0.222634281887887,0.219479711836554,0.216447693999875,0.213530381283079,0.21072062075226,0.208011875962264,0.205398159715017,0.202873975624633,0.200434267151519,0.19807437299764,0.195789987941209,0.193577128340326,0.191432101658781,0.189351479468848,0.187332073469689,0.185370914129473,0.183465231617121,0.181612438737919,0.17981011562772,0.178055995994603,0.176347954725667,0.174683996701047,0.187987619812366,0.201331686394571,0.214714534310204,0.22813459625158,0.241590392852503,0.255080526404792,0.268603675117618,0.282158587864882,0.295744079372141,0.309359025800123,0.32300236068663,0.336673071212818,0.350370194763565,0.364092815754817,0.377840062703684,0.391611105519558,0.405405152996743,0.419221450491057,0.433059277764612,0.446917946984516,0.460796800862631,0.474695210924748,0.488612575898632,0.502548320211378,0.516501892587401,0.530472764739148,0.544460430143373,0.5584644028964,0.572484216642407,0.586519423569282,0.600569593467043,0.614634312844255,0.628713184098271,0.642805824735427,0.656911866637686,0.671030955372483,0.685162749542772,0.699306920174545,0.713463150139284,0.727631133609003,0.74181057554173,0.756001191195427,0.770202705668513,0.784414853465268,0.798637378084552,0.812870031630362,0.827112574442862,0.841364774748634,0.855626408328972,0.86989725820511,0.884177114339398,0.89846577335145,0.912763038248397,0.927068718168426,0.941382628136821,0.955704588833804,0.970034426373501,0.984371972093402,0.998717062353746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.38448595684214,1.03337846542789,0.860744379656725,0.752158388403794,0.675486110524175,0.617521057965498,0.571664442855784,0.534190799884038,0.502811620734481,0.476031009513,0.452823337593492,0.432458227210918,0.414399248413559,0.398242183896572,0.383675776885256,0.370455870199252,0.358387843959703,0.347314373329418,0.337106698243375,0.32765827172841,0.318880055995812,0.310696983181877,0.303045254184412,0.295870250436451,0.289124900557952,0.282768389109334,0.276765125778998,0.27108391505702,0.265697281839347,0.260580919464645,0.255713234730735,0.251074970359076,0.246648889781711,0.242419512436842,0.23837289027181,0.234496418075558,0.230778671747074,0.227209269760773,0.223778753994447,0.22047848679898,0.217300561755715,0.214237726020137,0.211283312514311,0.208431180524621,0.205675663500124,0.203011523041894,0.200433908233671,0.197938319595973,0.195520577054906,0.193176791407631,0.190903338842055,0.188696838131737,0.186554130180226,0.184472259634041,0.197373831455809,0.210330876575467,0.223340957779839,0.236401784337843,0.249511200893651,0.262667177371476,0.275867799784863,0.289111261856261,0.302395857363803,0.315719973141881,0.329082082670539,0.342480740196037,0.355914575331359,0.369382288091049,0.382882644319704,0.396414471477764,0.409976654752081,0.423568133462092,0.437187897735436,0.450834985429453,0.464508479277379,0.478207504240116,0.491931225046305,0.505678843905093,0.519449598377454,0.533242759393242,0.547057629402337,0.560893540649299,0.57474985356192,0.588625955244869,0.602521258070456,0.616435198359203,0.630367235143517,0.644316849008387,0.65828354100348,0.672266831621497,0.686266259838099,0.700281382209039,0.714311772020549,0.728357018489276,0.742416726008431,0.756490513436995,0.770578013429128,0.784678871801132,0.798792746933473,0.812919309205642,0.827058240461703,0.841209233504604,0.85537199161744,0.869546228109974,0.883731665888874,0.897928037050207,0.912135082492842,0.926352551551504,0.940580201648328,0.954817797961793,0.969065113112051,0.983321926861675,0.997588025830968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.95442081402958,1.46976633316954,1.22762454926741,1.07412824166555,0.965230937114845,0.882640215271019,0.817152197011181,0.763544243664435,0.718595614493325,0.680194498487485,0.646889289047525,0.617644059875348,0.591696597644043,0.568471661026105,0.547525705966968,0.528510397132751,0.511147785594981,0.495212979236558,0.480521767599284,0.466921607240287,0.454284938215256,0.442504150217718,0.431487737157296,0.421157321786646,0.411445326624605,0.402293131365034,0.393649600934327,0.385469899093877,0.377714524283429,0.370348520075955,0.363340824027519,0.356663727112603,0.350292422195296,0.344204624695019,0.338380252180003,0.332801152359555,0.327450871060253,0.322314453416556,0.317378272796004,0.312629882997195,0.308057890067405,0.303651840733152,0.299402124956705,0.295299890551634,0.291336968131978,0.287505804948427,0.283799406393739,0.280211284148299,0.276735410092836,0.273366175245205,0.270098353086488,0.266927066732459,0.263847759482817,0.260856168344976,0.272873673318137,0.28497115646364,0.297145101842043,0.309392204744529,0.321709355690035,0.334093625878418,0.346542253945659,0.359052633885623,0.37162230401889,0.384248936903089,0.396930330091239,0.409664397655176,0.422449162400342,0.435282748706302,0.448163375934434,0.461089352350465,0.474059069515035,0.487070997100287,0.500123678094803,0.513215724362967,0.526345812528235,0.539512680152766,0.552715122188547,0.565951987677508,0.579222176680265,0.592524637415016,0.605858363589807,0.61922239191294,0.632615799767616,0.646037703038208,0.659487254076593,0.672963639798022,0.686466079896902,0.699993825173667,0.713546155964668,0.72712238066767,0.74072183435616,0.754343877476218,0.767987894620217,0.781653293372031,0.795339503218919,0.80904597452555,0.822772177566058,0.836517601610252,0.850281754060482,0.864064159635844,0.877864359600716,0.891681911034781,0.905516386141966,0.91936737159583,0.933234467919191,0.947117288895868,0.961015461012615,0.974928622929422,0.988856424976506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.8803565249438,1.35743802665545,1.11080963439569,0.959306859611153,0.854059422174725,0.775462711597441,0.713889364945964,0.663976732944885,0.62246648760458,0.587248309087146,0.556886695690411,0.530366429401388,0.506946431606083,0.486071332842395,0.467315603497641,0.450346954889039,0.434901613758867,0.42076716863485,0.407770390702309,0.395768408859592,0.384642198834891,0.37429170161662,0.364632110155998,0.355591007604154,0.347106135494198,0.339123634270408,0.331596642384992,0.324484170683357,0.31775019035058,0.311362888131879,0.305294053743393,0.299518572615305,0.294014003215271,0.288760222778901,0.283739128740419,0.278934385804397,0.274331210638675,0.269916187751769,0.265677111355927,0.261602848991966,0.257683223464734,0.253908910254397,0.250271348063247,0.24676266055673,0.243375587680952,0.240103425202768,0.236939971334618,0.233879479484128,0.230916616315457,0.228046424431341,0.225264289086481,0.222565908427916,0.219947266829441,0.217404610947289,0.229859801309464,0.242384173488296,0.254974639957417,0.267628301079091,0.280342430709606,0.293114463127429,0.305941981142984,0.318822705266015,0.331754483821217,0.344735283915713,0.357763183173029,0.370836362157965,0.383953097425208,0.397111755131965,0.410310785161379,0.423548715709206,0.436824148291262,0.45013575313357,0.463482264911064,0.47686247880416,0.490275246845589,0.503719474532616,0.51719411768217,0.530698179508611,0.544230707905772,0.557790792916615,0.571377564375429,0.584990189708852,0.598627871883228,0.612289847486973,0.625975384937566,0.639683782803746,0.653414368234259,0.667166495485278,0.680939544539255,0.694732919808596,0.708546048918061,0.722378381560325,0.736229388419569,0.750098560158364,0.763985406463527,0.777889455146926,0.791810251297539,0.80574735648137,0.819700347986045,0.833668818107199,0.847652373473931,0.861650634410844,0.87566323433435,0.889689819181079,0.903730046866413,0.917783586771272,0.931850119255453,0.945929335195892,0.960020935548371,0.974124630931278,0.988240141230118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.54812653743047,1.08407093973658,0.872341355403261,0.744785330082235,0.657382061444843,0.592796026405962,0.542628448351586,0.502250618983112,0.468874753990049,0.44070871706584,0.416541316112422,0.395520850999433,0.37702877290868,0.360603669249962,0.345893482258632,0.332624352744813,0.320579660422161,0.309585539419786,0.299500631313929,0.290208685125447,0.281613114857741,0.273632930995091,0.266199654268542,0.259254943388139,0.252748749560611,0.246637865017333,0.240884769933628,0.235456707919174,0.230324938445259,0.225464127573968,0.220851847766362,0.216468164442697,0.212295292076504,0.208317306427907,0.204519902411052,0.200890189293535,0.197416516619704,0.194088325562495,0.190896021433482,0.187830863886725,0.184884871989865,0.182050741843975,0.179321774840669,0.176691814972941,0.174155193881851,0.171706682537435,0.169341448629189,0.167055018886873,0.164843245672461,0.162702277283588,0.160628531491683,0.158618671907217,0.156669586822552,0.154778370231743,0.167867677902245,0.181009592602492,0.194201729633954,0.207441851155057,0.220727854820954,0.234057763475749,0.247429715784086,0.260841957702764,0.274292834705005,0.287780784680239,0.301304331441301,0.314862078778683,0.328452705008307,0.342074957965239,0.355727650400953,0.369409655746342,0.383119904206698,0.396857379158418,0.410621113820328,0.424410188175281,0.438223726120148,0.452060892824478,0.465920892280064,0.479802965025342,0.493706386030113,0.507630462727442,0.521574533180805,0.535537964375662,0.549520150625629,0.563520512084278,0.577538493354432,0.591573562187491,0.605625208266019,0.619692942063367,0.633776293774657,0.647874812313922,0.661988064372626,0.676115633535187,0.690257119447483,0.704412137034631,0.718580315764639,0.732761298954798,0.74695474311791,0.761160317345693,0.775377702726893,0.789606591797817,0.803846688023194,0.818097705305394,0.832359367520214,0.846631408077537,0.860913569505317,0.875205603055443,0.889507268330144,0.903818332927665,0.918138572106085,0.932467768464164,0.946805711638227,0.961152198014142,0.975507030453504,0.989870018033225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.25364393533534,0.871455394117056,0.698931928243151,0.595579273837241,0.525019177423893,0.47301592437207,0.432702643821557,0.40030735218833,0.373564191878405,0.351019672644757,0.331693243014418,0.314896452072253,0.30012998194822,0.28702180106461,0.275288346824276,0.264709248143389,0.255110340891791,0.246351943121517,0.238320568580664,0.230922947872498,0.224081634839169,0.217731724624453,0.211818365859864,0.206294849635198,0.201121123743199,0.196262624803101,0.191689350973703,0.187375118855582,0.183296962897436,0.179434646133645,0.175770258686755,0.17228788603889,0.168973333200421,0.165813893989635,0.16279815696756,0.159915841348162,0.157157657569181,0.154515188266332,0.151980786218869,0.149547486483243,0.147208930444737,0.144959299925603,0.142793259815502,0.14070590795361,0.138692731205233,0.136749566849502,0.134872568536809,0.133058176191394,0.131303089330865,0.129604243354297,0.127958788416994,0.126364070565551,0.12481761485338,0.123317110196072,0.13678576889332,0.150296194966243,0.163846492497657,0.177434882496563,0.191059693840433,0.20471935505776,0.218412386860471,0.232137395346813,0.245893065804873,0.259678157055115,0.273491496277518,0.287331974275099,0.30119854113108,0.315090202221682,0.329006014550726,0.342945083375839,0.356906559099315,0.370889634399488,0.384893541580989,0.39891755012446,0.412960964418261,0.427023121656448,0.441103389888846,0.455201166210395,0.469315875078203,0.483446966745825,0.49759391580525,0.511756219827974,0.52593339809732,0.540124990424866,0.554330556044483,0.568549672578048,0.582781935067427,0.597026955067786,0.611284359797675,0.625553791341783,0.639834905902517,0.654127373096952,0.668430875295925,0.682745107002339,0.697069774265953,0.711404594132177,0.725749294122546,0.740103611744771,0.754467294030386,0.768840097098185,0.783221785741773,0.797612133039667,0.81201091998652,0.826417935144125,0.840832974310957,0.855255840209119,0.869686342187605,0.884124295940893,0.89856952324195,0.913021851688776,0.927481114463694,0.941947150104633,0.956419802287706,0.970898919620438,0.985384355445019,0.999875967651039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.18197697770438,0.81037506868524,0.6448897160555,0.546559979336661,0.479821480966818,0.430858773635434,0.393043881215793,0.362751818770397,0.33781288990287,0.316839593119767,0.298898425499527,0.283335543410004,0.269677752847005,0.257573177777441,0.246754099419677,0.237012803789226,0.228185381578578,0.220140563077673,0.212771839180726,0.205991784590683,0.199727891695298,0.193919462447678,0.188515255091534,0.183471678499638,0.178751389829161,0.174322193324939,0.170156166819763,0.166228962385954,0.162519241600957,0.159008215887218,0.155679269614354,0.152517648939815,0.149510203276422,0.146645169199465,0.143911988813126,0.141301156276707,0.138804087482039,0.136413008872715,0.134120862175183,0.131921222423882,0.129808227146648,0.127776514961736,0.125821172146088,0.123937685982618,0.122121903895132,0.120369997542869,0.118678431180185,0.117043933696598,0.115463473842854,0.11393423822364,0.112453611699904,0.11101915989577,0.109628613548695,0.108279854478172,0.121896276113618,0.13555065274229,0.149241248675331,0.162966435862414,0.176724685516616,0.190514560519101,0.204334708519424,0.218183855657608,0.232060800842998,0.245964410532614,0.259893613958405,0.273847398758608,0.287824806973515,0.301824931370322,0.315846912065695,0.329889933417998,0.343953221164215,0.35803603977913,0.372137690036767,0.386257506756036,0.400394856714445,0.414549136715283,0.428719771795169,0.442906213560088,0.457107938639216,0.471324447246825,0.485555261843483,0.499799925888565,0.514058002676826,0.528329074252447,0.542612740394547,0.556908617668678,0.571216338539312,0.585535550538753,0.599865915488289,0.614207108767764,0.628558818630062,0.642920745557287,0.657292601655671,0.671674110086524,0.686065004530684,0.700465028684205,0.714873935783135,0.729291488155439,0.743717456798253,0.758151620978806,0.772593767857452,0.787043692131405,0.801501195697823,0.815966087335041,0.830438182400793,0.844917302546382,0.859403275445798,0.873895934538892,0.888395118787736,0.902900672445388,0.917412444836325,0.931930290147858,0.946454067231879,0.960983639416352,0.97551887432599,0.990059643711579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
