"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
2490,0.8921,0.891481666666667,0.853959166666667,0.920457499999999,"BSC","OS",500
2520,0.891516666666667,0.890903066666667,0.8531325,0.920078333333333,"BSC","OS",500
2550,0.891033333333333,0.8903422,0.85212,0.919725833333333,"BSC","OS",500
2580,0.89045,0.8897824,0.851279166666667,0.919355833333333,"BSC","OS",500
2610,0.8899,0.889237866666667,0.85056,0.919020833333333,"BSC","OS",500
2640,0.889366666666667,0.8887112,0.8498425,0.918689166666666,"BSC","OS",500
2670,0.888766666666666,0.8881954,0.8493,0.918354166666666,"BSC","OS",500
2700,0.88825,0.8877004,0.848675833333333,0.918005,"BSC","OS",500
2730,0.887783333333333,0.887216333333333,0.848188333333333,0.917629166666667,"BSC","OS",500
2760,0.887316666666667,0.886732066666667,0.84769,0.917343333333333,"BSC","OS",500
2790,0.886833333333333,0.8862672,0.847126666666667,0.917016666666667,"BSC","OS",500
2820,0.886433333333333,0.8858142,0.8463825,0.916748333333333,"BSC","OS",500
2850,0.88595,0.885363533333333,0.845863333333334,0.916494166666667,"BSC","OS",500
2880,0.885733333333333,0.884935733333333,0.84533,0.9161275,"BSC","OS",500
2910,0.885266666666666,0.884520266666667,0.8447125,0.9157975,"BSC","OS",500
2940,0.884716666666666,0.884098333333333,0.844058333333334,0.9155275,"BSC","OS",500
2970,0.884383333333333,0.883684733333333,0.843514166666667,0.915260833333333,"BSC","OS",500
3000,0.883933333333333,0.8832834,0.84309,0.914946666666667,"BSC","OS",500
3030,0.883516666666666,0.882884533333333,0.8427725,0.914730833333333,"BSC","OS",500
3060,0.8832,0.882498,0.8423675,0.914465833333333,"BSC","OS",500
3090,0.8828,0.882112866666667,0.841983333333334,0.913990833333334,"BSC","OS",500
3120,0.882416666666667,0.881746066666667,0.841715,0.913650833333334,"BSC","OS",500
3150,0.88205,0.8813918,0.841265833333334,0.9134175,"BSC","OS",500
3180,0.881766666666666,0.881037066666667,0.840983333333334,0.913219166666667,"BSC","OS",500
3210,0.881333333333333,0.8806914,0.8404325,0.912919166666667,"BSC","OS",500
3240,0.88105,0.880358133333333,0.840045,0.912736666666667,"BSC","OS",500
3270,0.880716666666667,0.8800222,0.839524166666667,0.91254,"BSC","OS",500
3300,0.88035,0.879692333333333,0.839041666666667,0.912306666666667,"BSC","OS",500
3330,0.879933333333333,0.879375533333333,0.838673333333333,0.912106666666667,"BSC","OS",500
3360,0.879716666666667,0.879066266666667,0.83824,0.9118175,"BSC","OS",500
3390,0.879483333333333,0.878762066666667,0.837778333333334,0.9115525,"BSC","OS",500
3420,0.879066666666667,0.878472,0.837383333333333,0.911389166666667,"BSC","OS",500
3450,0.8788,0.878174,0.8370325,0.911201666666667,"BSC","OS",500
3480,0.8785,0.877875666666667,0.836688333333333,0.910990833333334,"BSC","OS",500
3510,0.878216666666667,0.877589333333333,0.83632,0.910808333333334,"BSC","OS",500
3540,0.877800000000001,0.877307733333333,0.8360075,0.910605,"BSC","OS",500
3570,0.877633333333333,0.877035333333333,0.835725,0.910454166666667,"BSC","OS",500
