"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
2760,0.936883333333333,0.935463266666667,0.9032675,0.95857,"BSC","OS",500
2790,0.93655,0.935159466666667,0.902914999999999,0.958301666666666,"BSC","OS",500
2820,0.936183333333333,0.934863866666667,0.902616666666666,0.9580175,"BSC","OS",500
2850,0.935816666666666,0.934561133333333,0.9022275,0.957854166666667,"BSC","OS",500
2880,0.93555,0.934268466666667,0.901859166666666,0.957625833333334,"BSC","OS",500
2910,0.935216666666666,0.9339836,0.901429166666666,0.9574275,"BSC","OS",500
2940,0.934983333333333,0.933699933333333,0.9011275,0.957178333333333,"BSC","OS",500
2970,0.9347,0.933417733333333,0.900773333333333,0.956959166666666,"BSC","OS",500
3000,0.934366666666666,0.933155866666667,0.900450833333333,0.956845,"BSC","OS",500
3030,0.934049999999999,0.932891333333333,0.900068333333333,0.956681666666666,"BSC","OS",500
3060,0.933866666666666,0.932633533333333,0.899735,0.9564975,"BSC","OS",500
3090,0.933549999999999,0.932376933333333,0.8994175,0.956348333333333,"BSC","OS",500
3120,0.933316666666667,0.932132266666667,0.899164999999999,0.9561625,"BSC","OS",500
3150,0.93305,0.931894266666667,0.898833333333333,0.95601,"BSC","OS",500
3180,0.932883333333333,0.931661733333333,0.898504999999999,0.955908333333333,"BSC","OS",500
3210,0.932749999999999,0.931437533333333,0.898252499999999,0.955771666666667,"BSC","OS",500
3240,0.932433333333333,0.931211666666667,0.897952499999999,0.9555575,"BSC","OS",500
3270,0.932183333333333,0.930991,0.897676666666666,0.955376666666667,"BSC","OS",500
3300,0.931983333333333,0.930778066666667,0.897443333333333,0.955311666666667,"BSC","OS",500
3330,0.931633333333333,0.930566333333333,0.897144999999999,0.955199166666667,"BSC","OS",500
3360,0.931516666666666,0.930355133333333,0.896879999999999,0.95508,"BSC","OS",500
3390,0.931316666666666,0.9301544,0.896649999999999,0.9549325,"BSC","OS",500
3420,0.93105,0.929960533333333,0.896369166666666,0.954786666666667,"BSC","OS",500
3450,0.93085,0.929763066666667,0.896134166666666,0.95465,"BSC","OS",500
3480,0.93065,0.929571333333333,0.895786666666666,0.954555,"BSC","OS",500
3510,0.93045,0.9293784,0.895481666666666,0.954321666666667,"BSC","OS",500
3540,0.93035,0.9291872,0.895143333333333,0.954139166666667,"BSC","OS",500
3570,0.930133333333333,0.929005733333333,0.894974999999999,0.953926666666667,"BSC","OS",500
3600,0.929883333333334,0.928829666666667,0.894806666666667,0.953875833333334,"BSC","OS",500
3630,0.929766666666667,0.928655933333333,0.894559166666667,0.953809166666667,"BSC","OS",500
3660,0.9295,0.928484533333333,0.894341666666667,0.953695,"BSC","OS",500
3690,0.9294,0.928312533333333,0.894241666666667,0.953525,"BSC","OS",500
3720,0.929183333333333,0.928147933333333,0.8940625,0.9534025,"BSC","OS",500
3750,0.929,0.927986466666667,0.893865833333333,0.95322,"BSC","OS",500
3780,0.928833333333333,0.927824266666667,0.893848333333333,0.95308,"BSC","OS",500
3810,0.928683333333333,0.9276626,0.893630833333333,0.952943333333334,"BSC","OS",500
3840,0.9285,0.927505,0.893276666666667,0.952789166666667,"BSC","OS",500
3870,0.928333333333333,0.927346933333333,0.89314,0.952738333333334,"BSC","OS",500
3900,0.928183333333333,0.927190666666667,0.892968333333333,0.952670000000001,"BSC","OS",500
3930,0.928083333333333,0.927035933333333,0.892835,0.952585833333334,"BSC","OS",500
3960,0.928,0.926883066666667,0.892636666666667,0.952466666666667,"BSC","OS",500
3990,0.9279,0.926729533333333,0.892436666666667,0.952350833333334,"BSC","OS",500
4020,0.927766666666667,0.926583733333333,0.8923225,0.952168333333334,"BSC","OS",500
4050,0.927633333333334,0.9264386,0.8920875,0.952066666666667,"BSC","OS",500
4080,0.927500000000001,0.926296466666667,0.8918525,0.952001666666667,"BSC","OS",500
4110,0.927383333333334,0.9261518,0.891655833333333,0.951885833333334,"BSC","OS",500
4140,0.927233333333334,0.9260094,0.891505,0.951801666666667,"BSC","OS",500
4170,0.927116666666667,0.9258728,0.891368333333333,0.951735,"BSC","OS",500
4200,0.927000000000001,0.925730666666667,0.891201666666667,0.951701666666667,"BSC","OS",500
4230,0.926883333333334,0.925590733333333,0.89107,0.9515875,"BSC","OS",500
4260,0.926766666666667,0.925453066666667,0.890854166666667,0.951410000000001,"BSC","OS",500
4290,0.926600000000001,0.925315066666667,0.890608333333333,0.951343333333334,"BSC","OS",500
4320,0.926400000000001,0.925180533333333,0.89051,0.951194166666667,"BSC","OS",500
4350,0.926283333333334,0.925051533333333,0.890313333333333,0.951099166666667,"BSC","OS",500
4380,0.926183333333334,0.924918066666667,0.890115,0.950935833333334,"BSC","OS",500
4410,0.926050000000001,0.924785933333333,0.8899975,0.950805833333334,"BSC","OS",500
4440,0.925933333333334,0.924651066666667,0.889813333333333,0.950626666666667,"BSC","OS",500
4470,0.925833333333334,0.924523,0.889711666666667,0.950526666666667,"BSC","OS",500
4500,0.925733333333334,0.924399133333333,0.8895625,0.950442500000001,"BSC","OS",500
4530,0.925666666666666,0.9242772,0.889400833333333,0.950305833333334,"BSC","OS",500
4560,0.9256,0.924155733333333,0.889188333333333,0.950204166666667,"BSC","OS",500
4590,0.925533333333333,0.924028666666667,0.889069166666666,0.950105833333334,"BSC","OS",500
4620,0.925433333333333,0.9239052,0.889035833333333,0.949985000000001,"BSC","OS",500
4650,0.9253,0.923782,0.888886666666666,0.949886666666668,"BSC","OS",500
4680,0.925216666666667,0.923657066666667,0.88879,0.949753333333334,"BSC","OS",500
4710,0.925116666666667,0.923533733333333,0.88856,0.949620000000001,"BSC","OS",500
4740,0.92505,0.923408266666667,0.888426666666666,0.949520000000001,"BSC","OS",500
4770,0.924933333333333,0.923288,0.888321666666666,0.949485000000001,"BSC","OS",500
4800,0.9248,0.923163266666667,0.8882075,0.949355000000001,"BSC","OS",500
4830,0.924666666666666,0.923035133333334,0.888088333333333,0.949225000000001,"BSC","OS",500
4860,0.9245,0.9229146,0.8879375,0.949110833333334,"BSC","OS",500
4890,0.924366666666667,0.922789733333333,0.887869166666666,0.949028333333334,"BSC","OS",500
4920,0.924233333333333,0.922665466666667,0.8876375,0.948842500000001,"BSC","OS",500
4950,0.92405,0.9225492,0.887421666666667,0.948679166666668,"BSC","OS",500
4980,0.923883333333334,0.922433066666667,0.887255,0.948530000000001,"BSC","OS",500
